id,book_title,book_author,book_narrator,book_genre,book_year,book_length,book_publisher,image_link,amazon_link,amazon_price,goodreads
11962,The Forever War ,Joe Haldeman,,Science Fiction,2003,278 pages,Voyager ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386852511l/21611.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=21611&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,2.99,https://www.goodreads.com/book/show/21611.The_Forever_War?from_search=true&from_srp=true&qid=MlsF3FwqVa&rank=1
12006,Forever Peace ,Joe Haldeman,,Science Fiction,1998,351 pages,Ace Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1267317517l/21618.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=21618&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,8.99,https://www.goodreads.com/book/show/21618.Forever_Peace?from_search=true&from_srp=true&qid=8PICpHKEaE&rank=1
12038,Redshirts ,John Scalzi,,Science Fiction,2012,320 pages,Tor Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348617890l/13055592.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=13055592&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/13055592-redshirts?from_search=true&from_srp=true&qid=J3svSApMWx&rank=1
11964,Where Late the Sweet Bird Sang ,Kate Wilhelm,,Science Fiction,1977,251 pages,Harper and Row ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460999710l/968827.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=968827&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,7.99,https://www.goodreads.com/book/show/968827.Where_Late_the_Sweet_Birds_Sang?from_search=true&from_srp=true&qid=FVweKFPAqP&rank=1
11998,Green Mars ,Kim Stanley Robinson,,Science Fiction,1993,624 pages,Spectra Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389628152l/77505.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=77505&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,8.99,https://www.goodreads.com/book/show/77505.Green_Mars?from_search=true&from_srp=true&qid=vgO5qDRbIo&rank=1
12004,Blue Mars ,Kim Stanley Robinson,,Science Fiction,1997,768 pages,Bantam Doubleday Dell Publishing Group Ltd. ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429497319l/77504.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=77504&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,8.99,https://www.goodreads.com/book/show/77504.Blue_Mars?from_search=true&from_srp=true&qid=Uessl0LEZ8&rank=1
11952,Ringworld ,Larry Niven,,Science Fiction,2005,288 pages,Gollancz ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408793358l/61179.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=61179&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,5.99,https://www.goodreads.com/book/show/61179.Ringworld?from_search=true&from_srp=true&qid=4cPGbVKSpo&rank=1
11992,The Vor Game ,Lois McMaster Bujold,,Science Fiction,2002,346 pages,Baen Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1322571824l/68483.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=68483&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,6.99,https://www.goodreads.com/book/show/68483.The_Vor_Game?from_search=true&from_srp=true&qid=0U2rLySvgo&rank=1
11994,Barrayar ,Lois McMaster Bujold,,Science Fiction,2003,336 pages,Gardners Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397151220l/61905.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=61905&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,6.99,https://www.goodreads.com/book/show/61905.Barrayar?from_search=true&from_srp=true&qid=qwdD8ATk0w&rank=1
12000,Mirror Dance ,Lois McMaster Bujold,,Science Fiction,1995,560 pages,Baen Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1297831387l/61909.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=61909&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,6.99,https://www.goodreads.com/book/show/61909.Mirror_Dance?from_search=true&from_srp=true&qid=HPBiPw1j2k&rank=1
12018,Paladin of Souls ,Lois McMaster Bujold,,Fantasy,2005,470 pages,HarperTorch ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388350884l/61904.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=61904&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,4.99,https://www.goodreads.com/book/show/61904.Paladin_of_Souls?from_search=true&from_srp=true&qid=JvCk9u3ZPk&rank=1
12050,The Calculating Stars A Lady Astronaut ,,,,,,,,,,
12026,The Yiddish Policemen's Union ,Michael Chabon,,Fiction,2007,414 pages,HarperCollins,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557172798l/16703._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=16703&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,12.99,https://www.goodreads.com/book/show/16703.The_Yiddish_Policemen_s_Union?from_search=true&from_srp=true&qid=b3Q5n4SOAq&rank=1
12044,The Fifth Season ,N.K. Jemisin,,Fantasy,2015,468 pages,Orbit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386803701l/19161852.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=19161852&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/19161852-the-fifth-season?from_search=true&from_srp=true&qid=jPtntx1S90&rank=1
12046,The Obelisk Gate ,N.K. Jemisin,,Fantasy,2016,410 pages,Orbit ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578523237l/26228034._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=26228034&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/26228034-the-obelisk-gate?from_search=true&from_srp=true&qid=3PFglXmDXb&rank=1
12048,The Stone Sky ,N.K. Jemisin,,Fantasy,2017,416 pages,Orbit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1478547421l/31817749._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=31817749&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/31817749-the-stone-sky?from_search=true&from_srp=true&qid=skHytFE68d&rank=1
12002,The Diamond Age ,"Neal Stephenson
Pedro Jorge Romero",,Science Fiction,2000,499 pages,Spectra ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388180931l/827.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=827&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.99,https://www.goodreads.com/book/show/827.The_Diamond_Age?from_search=true&from_srp=true&qid=KvAgBgDOQk&rank=1
12014,American Gods ,Neil Gaiman,,Fantasy,2005,635 pages,Headline Review ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1258417001l/4407.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=4407&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/4407.American_Gods?from_search=true&from_srp=true&qid=DONZiWP5mj&rank=1
12028,The Graveyard Book ,"Neil Gaiman
Dave McKean",,Fantasy,2008,307 pages,HarperCollins,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531295292l/2213661.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=2213661&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,8.99,https://www.goodreads.com/book/show/2213661.The_Graveyard_Book?from_search=true&from_srp=true&qid=AkGiK4iswz&rank=1
11982,Ender's Game ,"Orson Scott Card
Stefan Rudnicki
Harlan Ellison",,Science Fiction,2004,324 pages,Macmillan Audio ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408303130l/375802.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=375802&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,7.99,https://www.goodreads.com/book/show/375802.Ender_s_Game?from_search=true&from_srp=true&qid=LyiDesZpsM&rank=1
11984,Speaker for the Dead ,Orson Scott Card,,Science Fiction,1994,382 pages,Tor Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1295660894l/7967.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=7967&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,8.99,https://www.goodreads.com/book/show/7967.Speaker_for_the_Dead?from_search=true&from_srp=true&qid=4L8cIo5slq&rank=1
12032,The Windup Girl ,Paolo Bacigalupi,,Science Fiction,2009,359 pages,Night Shade Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1278940608l/6597651.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=6597651&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/6597651-the-windup-girl?from_search=true&from_srp=true&qid=KwYFiHezDk&rank=1
11954,To Your Scattered Bodies Go ,Philip José Farmer,,Science Fiction,1998,220 pages,Del Rey ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327657439l/189147.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=189147&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/189147.To_Your_Scattered_Bodies_Go?from_search=true&from_srp=true&qid=mbx1i0IRXA&rank=1
11936,The Man in the High Castle ,Philip K. Dick,,Science Fiction,1992,259 pages,Vintage ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448756803l/216363.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=216363&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,0.00,https://www.goodreads.com/book/show/216363.The_Man_in_the_High_Castle?from_search=true&from_srp=true&qid=u5mIaM1ciO&rank=1
11922,Fahrenheit 451 ,"Ray Bradbury
Alfredo Crespo",,Classics,2004,175 pages,DeBolsillo ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351643740l/4381.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=4381&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,2.99,https://www.goodreads.com/book/show/4381.Fahrenheit_451?from_search=true&from_srp=true&qid=8bBnxG3LJc&rank=1
11934,Stranger in a Strange Land ,Robert A. Heinlein,,Science Fiction,1991,528 pages,Ace ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1156897088l/350._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=350&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/350.Stranger_in_a_Strange_Land?from_search=true&from_srp=true&qid=ymrcIWErj5&rank=1
11918,Farmer in the Sky ,Robert A. Heinlein,,Science Fiction,1975,224 pages,Del Rey ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408053311l/50851.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=50851&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/50851.Farmer_in_the_Sky?from_search=true&from_srp=true&qid=PCq5Vc7L6Y&rank=1
11924,Double Star ,Robert A. Heinlein,,Science Fiction,1986,243 pages,Del Rey ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327984434l/175324.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=175324&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,6.99,https://www.goodreads.com/book/show/175324.Double_Star?from_search=true&from_srp=true&qid=zMUvgxE1yv&rank=1
11930,Starship Troopers ,Robert A. Heinlein,,Science Fiction,1987,335 pages,Ace Book ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533117961l/17214._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=17214&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/17214.Starship_Troopers?from_search=true&from_srp=true&qid=a9hmMUsOE5&rank=1
11946,The Moon is a Harsh Mistress ,Robert A. Heinlein,,Science Fiction,2005,288 pages,Hodder & Stoughton ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348768309l/16690.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=16690&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,12.99,https://www.goodreads.com/book/show/16690.The_Moon_is_a_Harsh_Mistress?from_search=true&from_srp=true&qid=a4xQs1fUzg&rank=1
12022,Spin ,Colum McCann,,Fiction,2009,351 pages,Random House ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474988022l/5941033.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=5941033&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,14.99,https://www.goodreads.com/book/show/5941033-let-the-great-world-spin?from_search=true&from_srp=true&qid=MzzimZQMD3&rank=1
12016,Hominids ,Robert J. Sawyer,,Science Fiction,2003,444 pages,Tor Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432618104l/264946._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=264946&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/264946.Hominids?from_search=true&from_srp=true&qid=ADAF4oPRP5&rank=1
11944,This Immortal ,Roger Zelazny,,Science Fiction,1989,216 pages,Baen ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1304429213l/13827.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=13827&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,7.97,https://www.goodreads.com/book/show/13827.This_Immortal?from_search=true&from_srp=true&qid=EKVYVyKx86&rank=1
11948,Lord of Light ,Roger Zelazny,,Science Fiction,2010,296 pages,Harper Voyager ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330127327l/13821.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=13821&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,7.19,https://www.goodreads.com/book/show/13821.Lord_of_Light?from_search=true&from_srp=true&qid=F0NnGccei8&rank=1
12020,Jonathan Strange ,Susanna Clarke,,Fantasy,2006,1006 pages,Tor Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357027589l/14201._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=14201&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/14201.Jonathan_Strange_Mr_Norrell?from_search=true&from_srp=true&qid=MD76mh02ok&rank=1
11960,The Dispossessed ,Ursula K. Le Guin,,Science Fiction,1994,387 pages,Harper Voyager ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353467455l/13651.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=13651&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,6.49,https://www.goodreads.com/book/show/13651.The_Dispossessed?from_search=true&from_srp=true&qid=bSMKEwSzGe&rank=1
11950,The Left Hand of Darkness ,Ursula K. Le Guin,,Science Fiction,2000,304 pages,Ace ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488213612l/18423._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=18423&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/18423.The_Left_Hand_of_Darkness?from_search=true&from_srp=true&qid=R1etbUHwot&rank=1
11996,A Fire Upon the Deep ,Vernor Vinge,,Science Fiction,2010,613 pages,Tor Science Fiction ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333915005l/77711.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=77711&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/77711.A_Fire_Upon_the_Deep?from_search=true&from_srp=true&qid=1UyiDxMPHJ&rank=1
12010,A Deepness in the Sky ,Vernor Vinge,,Science Fiction,2000,775 pages,Tor Science Fiction ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1217218691l/226004.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=226004&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/226004.A_Deepness_in_the_Sky?from_search=true&from_srp=true&qid=TUn5Bbl9gd&rank=1
12024,Rainbows End ,Vernor Vinge,,Science Fiction,2007,381 pages,Tor Science Fiction ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316729149l/102439.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=102439&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,8.99,https://www.goodreads.com/book/show/102439.Rainbows_End?from_search=true&from_srp=true&qid=RyZQJ88FjQ&rank=1
11968,Dreamsnake ,Vonda N. McIntyre,,Science Fiction,1994,312 pages,Spectra Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440756641l/263021._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=263021&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/263021.Dreamsnake?from_search=true&from_srp=true&qid=qODxjwX6KV&rank=1
11980,Neuromancer ,William Gibson,,Science Fiction,1984,271 pages,Ace Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1167348726l/22328._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=22328&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/22328.Neuromancer?from_search=true&from_srp=true&qid=3tKV3Hq4fW&rank=1
12206,Rite of Passage,Joy N. Hensley,,Young Adult,2014,416 pages,Harper Teen,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392856339l/18285437.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=18285437&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,6.49,https://www.goodreads.com/book/show/18285437-rites-of-passage?from_search=true&from_srp=true&qid=lf5XhuWtpU&rank=1
12168,Ancillary Justice ,Ann Leckie,,Science Fiction,2013,386 pages,Orbit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397215917l/17333324.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=17333324&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/17333324-ancillary-justice?from_search=true&from_srp=true&qid=nrJIe8SaCF&rank=1
12088,Rendezvous With Rama ,Arthur C. Clarke,,Science Fiction,,243 pages,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405456427l/112537.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=112537&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,7.59,https://www.goodreads.com/book/show/112537.Rendezvous_with_Rama?from_search=true&from_srp=true&qid=96I1qYHGbb&rank=1
12100,The Fountains of Paradise ,Arthur C. Clarke,,Science Fiction,2001,352 pages,Aspect ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344265959l/149049.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=149049&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.59,https://www.goodreads.com/book/show/149049.The_Fountains_of_Paradise?from_search=true&from_srp=true&qid=sJZA7MrLA1&rank=1
12144,The Quantum Rose ,Catherine Asaro,,Science Fiction,2002,432 pages,Tor Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391409221l/598099.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=598099&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/598099.The_Quantum_Rose?from_search=true&from_srp=true&qid=lClcy6a7jY&rank=1
12174,All the Birds in the Sky ,Charlie Jane Anders,,Fantasy,2016,313 pages,Tor Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429225322l/25372801.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=25372801&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/25372801-all-the-birds-in-the-sky?from_search=true&from_srp=true&qid=BGHIN69Kw9&rank=1
12126,Doomsday Book ,Connie Willis,,Science Fiction,1992,578 pages,Bantam Spectra ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403972500l/24983.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=24983&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,8.99,https://www.goodreads.com/book/show/24983.Doomsday_Book?from_search=true&from_srp=true&qid=oeAPzS0sQn&rank=1
