id,book_title,book_author,book_narrator,book_genre,book_year,book_length,book_publisher,image_link,amazon_link,amazon_price,goodreads
12216,The Man Who Sold America,Joy-Ann Reid,,Politics,2019,,HarperAudio,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559051229l/39808797._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=39808797&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/39808797-the-man-who-sold-america?from_search=true&from_srp=true&qid=bRE5QlHNCY&rank=1
12218,"How Trump Won, The Inside Story","Joel Pollak
Larry Schweikart",,Politics,2017,256 pages,Regnery Publishing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529003335l/33609013.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=33609013&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/33609013-how-trump-won?from_search=true&from_srp=true&qid=jOiegi26JS&rank=1
12220,"Commander In Cheat, How Golf Explains Trump",Rick Reilly,,Politics,2019,256 pages,Hachette Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548964245l/41716956._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=41716956&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,14.99,https://www.goodreads.com/book/show/41716956-commander-in-cheat?from_search=true&from_srp=true&qid=ayarIjIyn6&rank=1
12222,Proof of Conspiracy How Trump's International Collusion Is Threatening American Democracy,Seth Abramson,,Politics,2019,592 pages,St. Martin's Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567536192l/44280819._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=44280819&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,14.99,https://www.goodreads.com/book/show/44280819-proof-of-conspiracy?from_search=true&from_srp=true&qid=7i3abG7XDG&rank=1
12224,The Making of Donald Trump,David Cay Johnston,,Politics,2016,288 pages,Melville House Publishing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470033648l/30724304.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=30724304&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,10.99,https://www.goodreads.com/book/show/30724304-the-making-of-donald-trump?from_search=true&from_srp=true&qid=QY49BsBWsn&rank=1
12228,Media Madness Donald Trump the Press and the War over the Truth,Howard Kurtz,,Politics,2018,,Brilliance Audio,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1513057262l/36479023._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=36479023&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,12.99,https://www.goodreads.com/book/show/36479023-media-madness?from_search=true&from_srp=true&qid=kX14krdV3E&rank=1
12230,5 Voices ,Janet Gurtler,,Nonfiction,2020,320 pages,Inkyard Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1563124247l/44674908.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=44674908&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/44674908-you-too?from_search=true&from_srp=true&qid=2bdOn4dmxB&rank=1
12236,Active Hope How to Face the Mess We're in Without Going Crazy ,"Joanna Macy
Chris Johnstone",,Nonfiction,2012,288 pages,New World Library ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344703987l/13235686.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=13235686&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/13235686-active-hope?from_search=true&from_srp=true&qid=S1wVGpbmeS&rank=1
12238,"Brit[ish] On Race, Identity and Belonging ",Afua Hirsch,,Nonfiction,2018,367 pages,Vintage Digital,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511041939l/36619833._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=36619833&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/36619833-brit-ish?from_search=true&from_srp=true&qid=O4z8dV67BX&rank=1
12240,"Al superpowers China, Silicon Valley, and the New World Order ",Kai-Fu Lee,,Nonfiction,2018,255 pages,Houghton Mifflin Harcourt,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521228712l/38242135.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=38242135&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,15.99,https://www.goodreads.com/book/show/38242135-ai-superpowers?from_search=true&from_srp=true&qid=HqsPYkaifo&rank=1
12242,Aristotle and Dante,Benjamin Alire Sáenz,,Young Adult,2012,359 pages,Simon & Schuster Books for Young Readers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328320260l/12000020.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=12000020&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,10.99,https://www.goodreads.com/book/show/12000020-aristotle-and-dante-discover-the-secrets-of-the-universe?from_search=true&from_srp=true&qid=hSzAqSMqLU&rank=1
12244,Autism Collection - Top 100 Audiobooks and eBooks,,,,,,,,,,
12246,Chasing Excellen ce A Story About Building the World's Fittest Athletes ,Ben Bergeron,,Nonfiction,2017,204 pages,Lioncrest Publishing ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1500586335l/35713474._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=35713474&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/35713474-chasing-excellence?from_search=true&from_srp=true&qid=29mrt2OFjZ&rank=1
12248,Billion Dollar Whale ,"Tom Wright
Bradley Hope",,Nonfiction,2018,400 pages,Hachette Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534271010l/38743564.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=38743564&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,11.99,https://www.goodreads.com/book/show/38743564-billion-dollar-whale?from_search=true&from_srp=true&qid=n4jH0tHEn3&rank=1
12250,Bitcoin Explained ,David Michael Ledesma,,,2019,50 pages,Independently Published,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1574766029l/48950930.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=48950930&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/48950930-bitcoin-explained-in-cartoons?from_search=true&from_srp=true&qid=OQZG47a5LZ&rank=1
12252,Bleak House ,"Charles Dickens
Nicola Bradbury
Hablot Knight Browne",,Classics,2006,1017 pages,Penguin Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1280113147l/31242.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=31242&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,4.99,https://www.goodreads.com/book/show/31242.Bleak_House?from_search=true&from_srp=true&qid=7YvK2PIVzB&rank=1
12254,"Collection - Top 1,000 Audiobooks",,,,,,,,,,
12256,Collection - Top 10 Christopher Hitchens Audiobooks,,,,,,,,,,
12258,The Reactionary Mind ,Corey Robin,,Politics,2011,290 pages,"Oxford University Press, USA ",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348049597l/12390008.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=12390008&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/12390008-the-reactionary-mind?from_search=true&from_srp=true&qid=EoVgbQrEq0&rank=1
12260,Crash Dump How Peter Gustafson Defragmented the World ,,,,,,,,,,
12262,Cryptocurrency Revolution - 3 Audiobooks,,,,,,,,,,
12264,"Discourse on Metaphysics, On the Ultimate Origin of Things and Other Principal Essays",,,,,,,,,,
12266,Garden State ,Christian Barth,,Crime,2020,,WildBlue Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1579084149l/50493971._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=50493971&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,0.00,https://www.goodreads.com/book/show/50493971-the-garden-state-parkway-murders?from_search=true&from_srp=true&qid=rtT9EYwRIS&rank=1
12268,Genghis Khan and the Making of the Modern World,Jack Weatherford,,History,2005,352 pages,Broadway Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530716694l/40718726._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=40718726&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.99,https://www.goodreads.com/book/show/40718726-genghis-khan-and-the-making-of-the-modern-world?from_search=true&from_srp=true&qid=IOGxY7SIwr&rank=1
12270,National Thanksgiving Proclamation ,Henry D. Moore,,,2018,26 pages,Forgotten Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526284684l/32958906.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=32958906&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/32958906-moral-grandeur-of-the-proclamation-of-emancipation?from_search=true&from_srp=true&qid=BYTbt6BLGw&rank=1
12272,Grand Design ,"Stephen Hawking
Leonard Mlodinow",,Science,2010,199 pages,Bantam,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320558363l/8520362.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=8520362&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,8.99,https://www.goodreads.com/book/show/8520362-the-grand-design?from_search=true&from_srp=true&qid=S75kfGOe1p&rank=1
12274,Howard Stern,Howard Stern,,Nonfiction,2019,549 pages,Simon & Schuster,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552392968l/44414972._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=44414972&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,16.99,https://www.goodreads.com/book/show/44414972-howard-stern-comes-again?from_search=true&from_srp=true&qid=JUZYQsfTJe&rank=1
12276,James Patterson ,"James Patterson
Maxine Paetro",,Mystery,,,Arrow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519396934l/38728406._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=38728406&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/38728406-james-patterson-womens-murder-club-series-collection-15-books-set?from_search=true&from_srp=true&qid=z3tpArJfpE&rank=1
12278,Great Screenwriting Secrets ,Carson Reeves,,Language,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356466103l/17181592.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=17181592&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/17181592-scriptshadow-secrets?from_search=true&from_srp=true&qid=OL3j3tYfqd&rank=1
12280,"Horror, Fantasy and Science Fiction ","Jim Nemeth
Bob Madison",,Nonfiction,,340 pages,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1590251463l/53466952._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=53466952&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/53466952-it-came-from-the-stories-and-novels-behind-classic-horror-fantasy-an?from_search=true&from_srp=true&qid=t3PR1iv68J&rank=1
12282,Contagious - Why Things Catch On ,Jonah Berger,,Business,2013,210 pages,Simon Schuster ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376783352l/15801967.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=15801967&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,12.99,https://www.goodreads.com/book/show/15801967-contagious?from_search=true&from_srp=true&qid=F96d0d6YuS&rank=1
12284,Jonathan Strange Mr Norrell ,Susanna Clarke,,Fantasy,2006,1006 pages,Tor Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357027589l/14201._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=14201&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/14201.Jonathan_Strange_Mr_Norrell?from_search=true&from_srp=true&qid=pCAu9pVNog&rank=1
12286,Jonathan Strange and Mr Norrell ,Susanna Clarke,,Fantasy,2006,1006 pages,Tor Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357027589l/14201._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=14201&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/14201.Jonathan_Strange_Mr_Norrell?from_search=true&from_srp=true&qid=CCuun4l0a8&rank=1
12288,The Man who Sold America ,Joy-Ann Reid,,Politics,2019,,HarperAudio,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559051229l/39808797._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=39808797&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/39808797-the-man-who-sold-america?from_search=true&from_srp=true&qid=mZZjiM4f5u&rank=1
12290,A History of God ,Karen Armstrong,,Religion,2004,460 pages,Gramercy Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924363l/3873.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=3873&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,8.99,https://www.goodreads.com/book/show/3873.A_History_of_God?from_search=true&from_srp=true&qid=GozTwe3g3y&rank=1
12292,Buddha ,"Tara Brach
Jack Kornfield",,Nonfiction,2004,333 pages,Bantam ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320402151l/173666.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=173666&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,12.99,https://www.goodreads.com/book/show/173666.Radical_Acceptance?from_search=true&from_srp=true&qid=LXBAZeu15i&rank=1
12294,Letter from President Donald  Trump to the Speaker of the House ,"Donald J. Trump
L.J. Ganser",,Politics,2019,,Audible Studios,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577166728l/49810222._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=49810222&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/49810222-letter-from-president-donald-j-trump-to-the-speaker-of-the-house-of-rep?from_search=true&from_srp=true&qid=ACVeSGtqwz&rank=1
12296,The Handmaid's Tale ,Margaret Atwood,,Fiction,2019,422 pages,Nan A. Talese,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549292344l/42975172.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=42975172&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,14.99,https://www.goodreads.com/book/show/42975172-the-testaments?from_search=true&from_srp=true&qid=arssri8rqe&rank=1
12298,"Milk! A 10,000-Year Food Fracas ",Mark Kurlansky,,History,2018,385 pages,Bloomsbury Publishing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1513711958l/36711236.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=36711236&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/36711236-milk?from_search=true&from_srp=true&qid=wiSH2pSddG&rank=1
12300,Mark Manson Collection ,Mark Manson,,,,,Harper/CreateSpace Independent Publishing Platform,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557342733l/45690879._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=45690879&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/45690879-mark-manson-3-books-collection-set?from_search=true&from_srp=true&qid=h9O7elpY74&rank=1
12302,What Got you Here Won't Get You There ,"Marshall Goldsmith
Mark Reiter",,Business,2007,256 pages,Hyperion ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347513827l/84525.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=84525&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.99,https://www.goodreads.com/book/show/84525.What_Got_You_Here_Won_t_Get_You_There?from_search=true&from_srp=true&qid=DvKR44EUxI&rank=1
12304,No Enemy But Time ,Michael Bishop,,Science Fiction,2000,397 pages,VGSF ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501707563l/637400._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=637400&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/637400.No_Enemy_But_Time?from_search=true&from_srp=true&qid=88KyHuJQa0&rank=1
12306,A Brief History of Korea ,Michael J. Seth,,History,2019,288 pages,Tuttle Publishing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578472729l/43347638._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=43347638&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/43347638-a-brief-history-of-korea?from_search=true&from_srp=true&qid=2QfLHNPlV1&rank=1
12308,The Tale of Genji,"Murasaki Shikibu
Royall Tyler
山本 淳子",,Classics,2003,1182 pages,Penguin ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1401241319l/7042.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=7042&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,4.99,https://www.goodreads.com/book/show/7042.The_Tale_of_Genji?from_search=true&from_srp=true&qid=hCSFr9hh11&rank=1
12310,My Secret Garden Women's Sexual Fantasies ,Nancy Friday,,Nonfiction,2003,361 pages,Pocket Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387708704l/2997.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=2997&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/2997.My_Secret_Garden?from_search=true&from_srp=true&qid=Q44YX8BgQg&rank=1
12312,No Is Not Enough ,Naomi Klein,,Nonfiction,2017,240 pages,Knopf Canada ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491517241l/34814047.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=34814047&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,10.99,https://www.goodreads.com/book/show/34814047-no-is-not-enough?from_search=true&from_srp=true&qid=A7233LnFQ1&rank=1
12314,"Not Afraid, The Evolution of Eminem ",Anthony Bozza,,Nonfiction,2019,320 pages,Da Capo Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571118419l/43521563.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=43521563&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,14.99,https://www.goodreads.com/book/show/43521563-not-afraid?from_search=true&from_srp=true&qid=HXX9DpqROF&rank=1
12316,Echo ,Khaled Hosseini,,Fiction,2013,404 pages,Riverhead Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358190204l/16115612.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=16115612&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,12.99,https://www.goodreads.com/book/show/16115612-and-the-mountains-echoed?from_search=true&from_srp=true&qid=WGhjswp6SJ&rank=1
12318,"Diversity, Inc. ",Pamela Newkirk,,Nonfiction,2019,272 pages,Bold Type Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565060680l/43522665.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=43522665&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,14.99,https://www.goodreads.com/book/show/43522665-diversity-inc?from_search=true&from_srp=true&qid=MhOdTaldeU&rank=1
12320,"Primed to Perform, How to Build the Highest Performing Cultures Through the Science of Total Motivation","Neel Doshi
Lindsay McGregor",,Business,2015,368 pages,Harper Business,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435177033l/24585389.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=24585389&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,10.49,https://www.goodreads.com/book/show/24585389-primed-to-perform?from_search=true&from_srp=true&qid=VUeJj3Hdir&rank=1
12324,"Story. Substance, Structure, Style and The Principles of Screenwriting ",Robert McKee,,Language,1997,466 pages,It Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388176882l/48654.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=48654&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,16.99,https://www.goodreads.com/book/show/48654.Story?from_search=true&from_srp=true&qid=MqvDAMXJfH&rank=1
12326,Procrastinate on Purpose ,Rory Vaden,,Business,2015,236 pages,TarcherPerigee,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413132061l/22521947.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=22521947&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.99,https://www.goodreads.com/book/show/22521947-procrastinate-on-purpose?from_search=true&from_srp=true&qid=Zd1TQt21wS&rank=1
12328,The Einstein Intersection ,"Samuel R. Delany
Neil Gaiman",,Science Fiction,1998,136 pages,Wesleyan University Press ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328795577l/145354.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=145354&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,8.79,https://www.goodreads.com/book/show/145354.The_Einstein_Intersection?from_search=true&from_srp=true&qid=5IYlenOS3R&rank=1
12330,Babel-17 ,Samuel R. Delany,,Science Fiction,1978,192 pages,Gregg Press ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1257546421l/1199688.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=1199688&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,7.99,https://www.goodreads.com/book/show/1199688.Babel_17?from_search=true&from_srp=true&qid=LnDk1O6xij&rank=1
12332,Save the Cat ,Blake Snyder,,Language,2005,195 pages,Michael Wiese Productions ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411952887l/49464.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=49464&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,11.79,https://www.goodreads.com/book/show/49464.Save_the_Cat?from_search=true&from_srp=true&qid=rjdL0fx8Fb&rank=1
12334,Seveneves ,Neal Stephenson,,Science Fiction,2015,880 pages,William Morrow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449142000l/22816087.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=22816087&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.99,https://www.goodreads.com/book/show/22816087-seveneves?from_search=true&from_srp=true&qid=E4ELXOBNu1&rank=1
12336,Gideon the Ninth ,Tamsyn Muir,,Fantasy,2019,448 pages,Tor,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546870952l/42036538.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=42036538&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.99,https://www.goodreads.com/book/show/42036538-gideon-the-ninth?from_search=true&from_srp=true&qid=la4FrgwO3g&rank=1
12338,The Alchemist ,"Paulo Coelho
Alan R. Clarke
James Noel Smith",,Fiction,2014,182 pages,HarperOne ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1466865542l/18144590._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=18144590&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,11.99,https://www.goodreads.com/book/show/18144590-the-alchemist?from_search=true&from_srp=true&qid=bitBGPi7kf&rank=1
12340,"The Anarchy, The Relentless Rise of the East India Company ",William Dalrymple,,History,2019,576 pages,Bloomsbury Publishing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1566697597l/52371836._SX318_SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=52371836&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.99,https://www.goodreads.com/book/show/52371836-the-anarchy?from_search=true&from_srp=true&qid=IZrkTTolGK&rank=1
12342,The Four Obsessions of an Extraordinary Executive,Patrick Lencioni,,Business,2000,183 pages,Jossey-Bass,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348094205l/49172.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=49172&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.00,https://www.goodreads.com/book/show/49172.The_Four_Obsessions_of_an_Extraordinary_Executive?from_search=true&from_srp=true&qid=cUyfQs9YMJ&rank=1
12344,The Invention of Yesterday ,Tamim Ansary,,History,2019,448 pages,PublicAffairs,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554222477l/43886256.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=43886256&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,17.99,https://www.goodreads.com/book/show/43886256-the-invention-of-yesterday?from_search=true&from_srp=true&qid=wnbtcVuOPZ&rank=1
12346,The Last Machine in the Solar System,Matthew Isaac Sobin,,Science Fiction,2017,80 pages,Inkshares,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475873745l/30221887.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=30221887&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,3.99,https://www.goodreads.com/book/show/30221887-the-last-machine-in-the-solar-system?from_search=true&from_srp=true&qid=JgSYYzwdSj&rank=1
12348,The Plot to Betray America,Malcolm W. Nance,,Politics,2019,352 pages,Hachette Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1577291530l/44286540._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=44286540&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,14.99,https://www.goodreads.com/book/show/44286540-the-plot-to-betray-america?from_search=true&from_srp=true&qid=G6GnV95P0e&rank=1
12350,The Prepper's Guide to the End of the World - Collection 8 Best Survival Guides,Robert Paine,,Adventure,,356 pages,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425266920l/25052138.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=25052138&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,8.99,https://www.goodreads.com/book/show/25052138-the-prepper-s-guide-to-the-end-of-the-world--?from_search=true&from_srp=true&qid=8hyeusCeBK&rank=1
